T1	T2
YJU2	71.9506964212018	71.9506964212018
TBCB	874.787797581109	874.787797581109
POLR2I	737.016852227138	737.016852227138
CLIP3	6.5047092755316	6.5047092755316
SLC1A5	420.349683168434	420.349683168434
PRKD2	61.2210000762102	61.2210000762102
APLP1	42.311834841422	42.311834841422
CACTIN	11.7690815143442	11.7690815143442
CCDC9	29.8623311814877	29.8623311814877
HNRNPUL1	611.799623148876	611.799623148876
FZR1	24.1133151343857	24.1133151343857
BBC3	44.3071086155147	44.3071086155147
DENND3	34.9412899892219	34.9412899892219
DMAC2	162.851475403119	162.851475403119
PLIN3	214.261983690409	214.261983690409
MYH14	40.4465379907083	40.4465379907083
MRPL4	102.105240743781	102.105240743781
RPS19	3695.47064007293	3695.47064007293
NOP53	509.356853454169	509.356853454169
ETFB	581.853718775716	581.853718775716
BABAM1	495.619207971515	495.619207971515
TYK2	70.2582147187658	70.2582147187658
CDC37	885.731656403479	885.731656403479
NAPA	60.2784092911689	60.2784092911689
RABAC1	733.969004539719	733.969004539719
PTPRS	38.5218950461836	38.5218950461836
CNFN	151.976896890282	151.976896890282
MEGF8	59.3327851898834	59.3327851898834
KDELR1	1125.45534048954	1125.45534048954
CYTH2	229.016541273881	229.016541273881
GRWD1	197.659161625947	197.659161625947
CARD8	111.610326299222	111.610326299222
LIG1	323.119778060571	323.119778060571
RAB3D	95.6884068996655	95.6884068996655
DBP	41.6337988918674	41.6337988918674
TMEM205	774.967742974685	774.967742974685
CAPS	110.597557947337	110.597557947337
PLPPR2	72.7096165373848	72.7096165373848
RASIP1	42.8317176285612	42.8317176285612
BCAT2	297.551306722053	297.551306722053
MIER2	10.4943998751668	10.4943998751668
PLEKHA4	106.180707916307	106.180707916307
PPP2R1A	542.922160285457	542.922160285457
TNPO2	195.876348986752	195.876348986752
WDR83OS	1382.71990211401	1382.71990211401
GCDH	53.1313461504082	53.1313461504082
DNASE2	337.315557403699	337.315557403699
MAST1	20.1885410344433	20.1885410344433
LENG1	126.599862837496	126.599862837496
PRPF31	405.507848426845	405.507848426845
TFPT	69.5356892953606	69.5356892953606
RPL18A	1984.08533839397	1984.08533839397
ARRDC2	33.9099497750144	33.9099497750144
ISYNA1	176.074794486047	176.074794486047
ELL	62.6128639663703	62.6128639663703
CRTC1	20.1423091950347	20.1423091950347
COPE	751.937280732998	751.937280732998
DDX49	199.07497904141	199.07497904141
ETV2	33.1445052589909	33.1445052589909
ARMC6	108.842596849647	108.842596849647
TMEM147	1046.52935602646	1046.52935602646
USF2	179.086997229736	179.086997229736
LSR	176.097679715807	176.097679715807
KXD1	121.814773316885	121.814773316885
FKBP8	25.5503976361581	25.5503976361581
SUGP1	106.58492187173	106.58492187173
ERF	83.5539251689823	83.5539251689823
GSK3A	70.2647554373802	70.2647554373802
ATP13A1	45.3555487290584	45.3555487290584
ZNF574	51.1543511395346	51.1543511395346
SIPA1L3	43.6554515598216	43.6554515598216
ETHE1	412.070724664303	412.070724664303
CADM4	31.4925710075574	31.4925710075574
SMG9	88.3400065464438	88.3400065464438
AVL9	87.2348796996633	87.2348796996633
CFAP69	16.0847298832377	16.0847298832377
GTPBP10	153.32386102545	153.32386102545
CDK6	259.699409342416	259.699409342416
PMPCB	577.052061113459	577.052061113459
DNAJC2	750.685909117586	750.685909117586
BET1	323.286594308536	323.286594308536
NAMPT	561.846761244233	561.846761244233
POLR1F	575.391232997428	575.391232997428
PON2	585.266552910664	585.266552910664
HBP1	83.6888972973806	83.6888972973806
DUS4L	126.91436434557	126.91436434557
SP4	45.9688937064338	45.9688937064338
WDR91	49.8495992029564	49.8495992029564
CBLL1	108.654553293237	108.654553293237
MTPN	810.354798283674	810.354798283674
ZC3HAV1	367.848894979243	367.848894979243
TTC26	78.6276511835948	78.6276511835948
OGDH	83.2633127525368	83.2633127525368
ADAP1	14.0845157363445	14.0845157363445
H2AZ2	1303.61374164299	1303.61374164299
RNF32	30.8714570408732	30.8714570408732
LMBR1	113.946195301038	113.946195301038
NHP2P1	19.6889774534325	19.6889774534325
DNAJB6	460.199629658931	460.199629658931
LFNG	19.6063856807142	19.6063856807142
BRAT1	185.173574982696	185.173574982696
IQCE	207.264298399692	207.264298399692
SSBP1	1547.58688089825	1547.58688089825
HIBADH	386.948434862043	386.948434862043
TAX1BP1	1816.60175705206	1816.60175705206
GRB10	54.7557736537506	54.7557736537506
ABHD11	334.143468453382	334.143468453382
FKBP14	240.91568896616	240.91568896616
PLEKHA8	84.9145509528576	84.9145509528576
STX1A	42.1124704164297	42.1124704164297
NOD1	15.5729674201314	15.5729674201314
GARS1	1041.35671639184	1041.35671639184
EPHB6	103.303920418586	103.303920418586
CASP2	156.871362769688	156.871362769688
CHCHD2	2503.81877117386	2503.81877117386
HSPB1	2261.44882182446	2261.44882182446
PDAP1	1193.20886425893	1193.20886425893
BUD31	396.876815588575	396.876815588575
PTCD1	63.6155548259747	63.6155548259747
CYP3A5	7.97596820258555	7.97596820258555
ZKSCAN1	839.255300895327	839.255300895327
EIF3B	476.073693398952	476.073693398952
SNX8	180.133843864125	180.133843864125
NUDT1	408.663324425172	408.663324425172
TAF6	46.0486990739518	46.0486990739518
WASL	614.48433544259	614.48433544259
AIMP2	81.2601023870272	81.2601023870272
MOSPD3	102.561833200936	102.561833200936
PCOLCE	174.019057040748	174.019057040748
RBM28	601.239517351179	601.239517351179
USP42	114.534764521641	114.534764521641
IMPDH1	258.418919684788	258.418919684788
AGFG2	22.530656234664	22.530656234664
LSM5	1178.65237230619	1178.65237230619
AP1S1	327.50026691284	327.50026691284
C1GALT1	292.041463907245	292.041463907245
PLOD3	213.528586025902	213.528586025902
RPA3	979.329790369571	979.329790369571
ZNHIT1	884.341930079918	884.341930079918
CLDN15	31.3824179950101	31.3824179950101
GLCCI1	36.1660580278082	36.1660580278082
PHF14	501.888908832186	501.888908832186
NRF1	35.8019790778371	35.8019790778371
TMEM106B	389.932252029491	389.932252029491
EZH2	722.352266249536	722.352266249536
CEP41	170.726785792183	170.726785792183
ZNF862	8.68862867165839	8.68862867165839
ANKMY2	180.236270867478	180.236270867478
TSPAN13	707.565621375687	707.565621375687
AHR	101.179920253216	101.179920253216
CHCHD3	390.257191371378	390.257191371378
PSMA2	1163.97860887337	1163.97860887337
MRPL32	772.770258870187	772.770258870187
COA1	607.210068631414	607.210068631414
BLVRA	640.072481261918	640.072481261918
URGCP	77.5723758326382	77.5723758326382
TMEM248	245.68939231644	245.68939231644
STAG3L4	199.219013204291	199.219013204291
RHEB	754.742160541985	754.742160541985
PRKAG2	81.7652843042575	81.7652843042575
POLD2	539.610226838118	539.610226838118
BCL7B	210.411524477816	210.411524477816
YKT6	265.183989642986	265.183989642986
TBL2	156.270134763976	156.270134763976
EIF4H	278.065294391969	278.065294391969
LIMK1	72.7827528282964	72.7827528282964
SPATA6L	14.6900891124573	14.6900891124573
FKTN	102.428644346303	102.428644346303
FSD1L	29.4044924354676	29.4044924354676
SPIN1	383.13488848386	383.13488848386
NMRK1	176.861250507854	176.861250507854
TMEM245	207.605477019803	207.605477019803
MEGF9	97.4172706394475	97.4172706394475
TRIM14	183.515365268245	183.515365268245
CORO2A	137.389237335704	137.389237335704
TGFBR1	73.0499155468165	73.0499155468165
SEC61B	1547.75070953891	1547.75070953891
PTGR1	508.12795839936	508.12795839936
AKNA	19.5933870764086	19.5933870764086
DNM1	38.1648471923182	38.1648471923182
ENG	51.83119772844	51.83119772844
AK1	57.2247029460614	57.2247029460614
CDC37L1	294.598313794963	294.598313794963
PLGRKT	504.902048818091	504.902048818091
TBC1D13	25.9303439624201	25.9303439624201
RIC1	39.088299089903	39.088299089903
KDM4C	61.7117702181917	61.7117702181917
NCS1	76.100186256472	76.100186256472
TESK1	6.19617356414645	6.19617356414645
FUBP3	150.816383565625	150.816383565625
CREB3	329.42602001303	329.42602001303
RGP1	63.0797359780769	63.0797359780769
DDX58	143.070826657337	143.070826657337
EDF1	1872.67922158635	1872.67922158635
BAG1	444.224893598767	444.224893598767
RAPGEF1	57.5369379387376	57.5369379387376
NPDC1	637.606127805845	637.606127805845
SETX	357.138410473409	357.138410473409
ABCA2	24.1513445456939	24.1513445456939
SHB	25.6587769518538	25.6587769518538
UBE2R2	393.204245377635	393.204245377635
ABHD17B	53.5821109158951	53.5821109158951
EXOSC3	562.083784301573	562.083784301573
ZFAND5	590.178411678472	590.178411678472
DVL1	39.6219564024385	39.6219564024385
PDLIM1	555.385332928611	555.385332928611
CCNJ	45.1733794731821	45.1733794731821
GATA3	720.675799627203	720.675799627203
HPS1	256.460317832552	256.460317832552
PHYH	171.702118480505	171.702118480505
DNMBP	28.5788202336814	28.5788202336814
RAB11FIP2	88.3461080952832	88.3461080952832
ERLIN1	211.134598497541	211.134598497541
EIF3A	1519.59312874074	1519.59312874074
TRDMT1	30.6032069737058	30.6032069737058
DDX50	457.685004820523	457.685004820523
MAPK8	137.463824533251	137.463824533251
SEC23IP	228.902428139986	228.902428139986
ATE1	195.942501270858	195.942501270858
NSMCE4A	283.640607576703	283.640607576703
PLEKHA1	276.140806842537	276.140806842537
UNC5B	20.330997001667	20.330997001667
MICU1	335.152276017325	335.152276017325
PPP3CB	79.7022776303311	79.7022776303311
CCSER2	191.797673588012	191.797673588012
BMPR1A	38.8123127308754	38.8123127308754
LIPA	162.260297986837	162.260297986837
TWNK	93.0425521461724	93.0425521461724
LZTS2	34.6562839243555	34.6562839243555
SFXN3	66.580669356266	66.580669356266
KAZALD1	59.1949323552242	59.1949323552242
FBXW4	47.2444039902292	47.2444039902292
NPM3	397.122992606804	397.122992606804
TNKS2	143.59549659169	143.59549659169
GBF1	100.671442337462	100.671442337462
ARHGAP21	223.467430042435	223.467430042435
CPEB3	20.9430629440384	20.9430629440384
FBXL15	166.496669013147	166.496669013147
CUEDC2	319.783710561761	319.783710561761
SUFU	28.8884224092093	28.8884224092093
ANKRD26	386.203783422757	386.203783422757
ACBD5	472.721137200849	472.721137200849
LHPP	91.5625250581477	91.5625250581477
LARP4B	370.591016356355	370.591016356355
GTPBP4	1189.6178491019	1189.6178491019
EDRF1	88.4164981411427	88.4164981411427
BCCIP	823.581625181648	823.581625181648
MTPAP	255.284123719667	255.284123719667
SH3PXD2A	73.766790643698	73.766790643698
PITRM1	282.415417150791	282.415417150791
STN1	135.048221445058	135.048221445058
MAP3K8	115.638457617372	115.638457617372
GLRX3	797.329555148214	797.329555148214
TASOR2	221.177450044365	221.177450044365
XPNPEP1	217.732968956671	217.732968956671
SMC3	1016.79006828803	1016.79006828803
SHOC2	401.545517787627	401.545517787627
TFAM	776.191017489179	776.191017489179
CCDC6	422.88505407049	422.88505407049
CUL2	350.120879567301	350.120879567301
CCNY	191.950575924719	191.950575924719
UBE2S	26.6617048807576	26.6617048807576
RPL28	2431.10478746469	2431.10478746469
ZMIZ1	189.286862585025	189.286862585025
DNAJC12	79.256287072356	79.256287072356
PPIF	375.64718597479	375.64718597479
PBLD	36.204896334139	36.204896334139
TSPAN14	193.886433030817	193.886433030817
TBC1D12	86.8448581052395	86.8448581052395
NUFIP2	582.303789635509	582.303789635509
GIT1	60.8955248773253	60.8955248773253
RPL19	3536.88527031515	3536.88527031515
FBXL20	158.563171825696	158.563171825696
UBTF	458.001090208682	458.001090208682
PSMD3	747.706738161932	747.706738161932
CASC3	278.312237451948	278.312237451948
RAPGEFL1	11.8569631139132	11.8569631139132
RAD51C	427.83660685477	427.83660685477
MTMR4	82.700238130179	82.700238130179
TRIM37	399.577358393767	399.577358393767
DHX40	312.024327785045	312.024327785045
TUBD1	190.773594289717	190.773594289717
KPNB1	857.883702245787	857.883702245787
GOSR2	165.899399575405	165.899399575405
PNPO	72.9947300078575	72.9947300078575
RPS6KB1	387.440769074275	387.440769074275
TRIM16L	118.80142266302	118.80142266302
CDK5RAP3	78.7191064884803	78.7191064884803
CBX1	1009.93671014891	1009.93671014891
RECQL5	48.6231449033313	48.6231449033313
PIGL	64.5029931981999	64.5029931981999
GALK1	156.265166536072	156.265166536072
INTS2	126.872537391062	126.872537391062
CAMTA2	17.310996534227	17.310996534227
MED13	200.453315794943	200.453315794943
ENO3	17.8885168334147	17.8885168334147
PFN1	2138.49814670128	2138.49814670128
RNF167	222.726930835338	222.726930835338
SLC25A11	419.446922874847	419.446922874847
RASD1	104.214782152803	104.214782152803
RAI1	7.02031238134166	7.02031238134166
NUP88	274.289987640599	274.289987640599
C1QBP	1140.96655128575	1140.96655128575
BLMH	142.730462569495	142.730462569495
CPD	169.523432801079	169.523432801079
GOSR1	448.042228313998	448.042228313998
CCDC47	968.386087625781	968.386087625781
MED31	116.714699619009	116.714699619009
DRG2	95.339813110804	95.339813110804
FTSJ3	526.274433196189	526.274433196189
AKAP10	133.523479890613	133.523479890613
SMARCD2	228.041114313581	228.041114313581
SYNGR2	910.773854573065	910.773854573065
B9D1	130.833372022404	130.833372022404
UTP6	391.18296330699	391.18296330699
DDX5	1918.69012316142	1918.69012316142
C17orf75	222.904470687153	222.904470687153
CYTH1	165.687926900997	165.687926900997
PSMD11	973.918232613253	973.918232613253
LGALS3BP	403.295974278754	403.295974278754
PEX12	22.2775473207985	22.2775473207985
KAT2A	66.0952612091165	66.0952612091165
RAB5C	447.89518979773	447.89518979773
NAGLU	26.7647693925178	26.7647693925178
HSD17B1	52.3540966538999	52.3540966538999
MLX	177.467728716464	177.467728716464
CNTNAP1	25.5770661526529	25.5770661526529
EZH1	93.0075867766559	93.0075867766559
DLX4	13.1975018748771	13.1975018748771
PPP1R9B	61.7518163724592	61.7518163724592
COL1A1	104.868599206265	104.868599206265
MRPL27	663.921453565275	663.921453565275
VAT1	262.172266180475	262.172266180475
LRRC59	418.959507894118	418.959507894118
ALOX12	2.84225100668123	2.84225100668123
HDAC5	64.8640230259273	64.8640230259273
LUC7L3	1716.93350423633	1716.93350423633
MPP2	18.7367550856806	18.7367550856806
SMURF2	170.077259251164	170.077259251164
DUSP3	176.358026345974	176.358026345974
EFTUD2	214.266835140794	214.266835140794
SLC16A6	44.5815225316269	44.5815225316269
PRKAR1A	638.278186290319	638.278186290319
YWHAE	1906.81586819394	1906.81586819394
MMD	104.309371129818	104.309371129818
DPH1	17.9648192681127	17.9648192681127
DHRS7B	159.387269272784	159.387269272784
WSB1	475.096404359103	475.096404359103
SLC9A3R1	841.625340376683	841.625340376683
NAT9	141.554968482054	141.554968482054
TMEM104	25.8105971796529	25.8105971796529
TNFAIP1	199.027041111534	199.027041111534
IFT20	252.238184423152	252.238184423152
TMEM97	420.685460848187	420.685460848187
CDR2L	186.625659421836	186.625659421836
PMP22	215.593780511572	215.593780511572
UNC119	145.952537943698	145.952537943698
SUPT6H	292.79506487061	292.79506487061
PHF12	73.0481049205292	73.0481049205292
TMEM33	467.086064792489	467.086064792489
SLAIN2	316.899197151057	316.899197151057
OCIAD1	1009.74880504885	1009.74880504885
DCUN1D4	172.186215356623	172.186215356623
USP46	216.411054351196	216.411054351196
CHIC2	160.652069329934	160.652069329934
NMU	155.158793721056	155.158793721056
LAMTOR3	330.918288500071	330.918288500071
NFKB1	121.169484704357	121.169484704357
AREG	257.15064973789	257.15064973789
MANBA	123.622561455128	123.622561455128
UBE2D3	1071.04400360896	1071.04400360896
MAPK10	32.030852878604	32.030852878604
ELF2	320.277559300812	320.277559300812
NDUFC1	1224.7565219067	1224.7565219067
TBC1D9	73.7711069851222	73.7711069851222
ZNF330	310.198854468486	310.198854468486
GAB1	23.1505378770669	23.1505378770669
KLHL2	34.917172262639	34.917172262639
CPE	170.172078587736	170.172078587736
RPL34	2930.91959584167	2930.91959584167
WFS1	60.1123945159233	60.1123945159233
GRPEL1	629.610574509772	629.610574509772
GAR1	467.452567135754	467.452567135754
FRG1	384.881182037365	384.881182037365
CLCN3	301.859862442427	301.859862442427
GALNT7	445.271081734007	445.271081734007
DHX15	614.623720914539	614.623720914539
SEPSECS	46.9660674090208	46.9660674090208
TRIM2	143.147937920195	143.147937920195
FBXW7	207.944191313699	207.944191313699
TBC1D19	23.7656774594645	23.7656774594645
NSD2	311.430700078282	311.430700078282
SH3D19	100.112663454013	100.112663454013
STIM2	122.113496212993	122.113496212993
MFSD10	403.055038724409	403.055038724409
RAPGEF2	44.7790538131049	44.7790538131049
LRP2BP	13.7558274778402	13.7558274778402
UFSP2	192.064126256649	192.064126256649
KLF3	251.895073167104	251.895073167104
KLHL5	183.505051285086	183.505051285086
NCAPG	360.099218870617	360.099218870617
UGDH	251.923356064081	251.923356064081
HTATIP2	381.751753825789	381.751753825789
CTSC	731.200964884501	731.200964884501
CCDC34	471.518805446104	471.518805446104
ELP4	121.028049867042	121.028049867042
ZPR1	218.501067446032	218.501067446032
MTCH2	925.795342746597	925.795342746597
FNBP4	661.741526401322	661.741526401322
SC5D	227.231652202817	227.231652202817
HSPA8	1517.41023269326	1517.41023269326
DNAJC4	137.159750255101	137.159750255101
SIAE	50.7965706584825	50.7965706584825
LPXN	42.9783646979522	42.9783646979522
DTX4	41.0814348958347	41.0814348958347
ATG2A	21.5527591312495	21.5527591312495
EHD1	136.581403531592	136.581403531592
OSBP	139.931779885477	139.931779885477
UNC93B1	26.2153008111768	26.2153008111768
PUS3	130.926969488721	130.926969488721
DCPS	181.715574728864	181.715574728864
KMT5B	441.11400120285	441.11400120285
FOXRED1	130.879336407873	130.879336407873
PPP6R3	288.605233006743	288.605233006743
ST3GAL4	255.155741807918	255.155741807918
CPT1A	396.18170844497	396.18170844497
CCND1	1389.83818064703	1389.83818064703
CCDC86	20.3523749225446	20.3523749225446
PRPF19	443.562957934196	443.562957934196
TMEM109	230.555820317451	230.555820317451
TRIM3	60.7563931247838	60.7563931247838
CHORDC1	498.260317927097	498.260317927097
ANAPC15	33.0790569248379	33.0790569248379
PANX1	60.4235465820147	60.4235465820147
ARHGEF17	40.7609980058892	40.7609980058892
CEP164	162.150454466396	162.150454466396
RNF141	170.341052603775	170.341052603775
CEP126	68.4002256483827	68.4002256483827
EIF4G2	1137.49367758057	1137.49367758057
BIRC2	323.922003674366	323.922003674366
UBE4A	274.090739640473	274.090739640473
DDX6	439.098266706714	439.098266706714
CBL	92.8178595026829	92.8178595026829
NECTIN1	68.7560627550817	68.7560627550817
