"","Combination","Subtype","Activity"
"1475","Bortezomib + Uprosertib","HER2+",-0.0282166030163529
"1476","Bortezomib + Venetoclax","HER2+",-0.0363972586030294
"1477","Bortezomib + Vorinostat","HER2+",-0.143343350202891
"1478","Bortezomib + Wee1 Inhibitor","HER2+",-0.22540277092241
"1479","Bortezomib + ZM447439","HER2+",0.180662130158891
"1480","Cisplatin + 5-Fluorouracil","HER2+",-0.00549910744736011
"1481","Cisplatin + Afatinib","HER2+",-0.115709823651698
"1482","Cisplatin + Alisertib","HER2+",-0.03172469947391
"1483","Cisplatin + Alpelisib","HER2+",-0.201126431167419
"1484","Cisplatin + Axitinib","HER2+",-0.219456104656508
"1485","Cisplatin + AZD6482","HER2+",-0.059301132254241
"1486","Cisplatin + AZD7762","HER2+",0.0412438375851248
"1487","Cisplatin + AZD8055","HER2+",-0.663979885569932
"1488","Cisplatin + BI-2536","HER2+",-0.523335758258165
"1489","Cisplatin + Bortezomib","HER2+",-0.35434604731062
"1490","Cisplatin + Camptothecin","HER2+",0.163957466613978
"1491","Cisplatin + Crizotinib","HER2+",-0.144206384786752
"1492","Cisplatin + Dabrafenib","HER2+",-0.14172117293977
"1493","Cisplatin + Docetaxel","HER2+",-0.70303087508641
"1494","Cisplatin + Doramapimod","HER2+",0.0533014854828577
"1495","Cisplatin + Entinostat","HER2+",-0.310065337915912
"1496","Cisplatin + Gemcitabine","HER2+",-0.00380310235342427
"1497","Cisplatin + GSK269962A","HER2+",-0.279868542905807
"1498","Cisplatin + JQ1","HER2+",-0.051442654786289
"1499","Cisplatin + KU-55933","HER2+",-0.240345781666565
"1500","Cisplatin + Lapatinib","HER2+",-0.152738891097333
"1501","Cisplatin + Linsitinib","HER2+",0.05618426821653
"1502","Cisplatin + Luminespib","HER2+",-0.398297393171181
"1503","Cisplatin + MK-1775","HER2+",-0.345764498593511
"1504","Cisplatin + MK-2206","HER2+",-0.262488559575047
"1505","Cisplatin + Navitoclax","HER2+",-0.0783892117001781
"1506","Cisplatin + Nilotinib","HER2+",-0.679898403600553
"1507","Cisplatin + NU7441","HER2+",-0.177287805649448
"1508","Cisplatin + Nutlin-3a (-)","HER2+",-0.0304910636170905
"1509","Cisplatin + Olaparib","HER2+",-0.248657874010648
"1510","Cisplatin + OSI-027","HER2+",-0.393395265424287
"1511","Cisplatin + Paclitaxel","HER2+",-0.711157062060215
"1512","Cisplatin + Palbociclib","HER2+",-0.00316448899266188
"1513","Cisplatin + PD173074","HER2+",-0.24580527397702
"1514","Cisplatin + PF-4708671","HER2+",-0.480426597656965
"1515","Cisplatin + Pictilisib","HER2+",-0.155191967233703
"1516","Cisplatin + Ribociclib","HER2+",-0.242158326038767
"1517","Cisplatin + RO-3306","HER2+",-0.000525549603279815
"1518","Cisplatin + Sapitinib","HER2+",-0.331665720559502
"1519","Cisplatin + SB216763","HER2+",-0.0155215240327174
"1520","Cisplatin + SCH772984","HER2+",-0.0249041137031583
"1521","Cisplatin + Sorafenib","HER2+",-0.1413138360722
"1522","Cisplatin + Taselisib","HER2+",-0.149744357523474
"1523","Cisplatin + Temozolomide","HER2+",-0.0360603639626222
"1524","Cisplatin + Tozasertib","HER2+",0.0228402420677911
"1525","Cisplatin + Trametinib","HER2+",-0.130055182070675
"1526","Cisplatin + Uprosertib","HER2+",-0.186226513550193
"1527","Cisplatin + Venetoclax","HER2+",-0.154474756788004
"1528","Cisplatin + Vorinostat","HER2+",-0.186261248770464
"1529","Cisplatin + Wee1 Inhibitor","HER2+",-0.207132699914818
"1530","Cisplatin + ZM447439","HER2+",0.210822543548889
"1531","Crizotinib + 5-Fluorouracil","HER2+",0.16883775852464
"1532","Crizotinib + Afatinib","HER2+",-0.285567705839181
"1533","Crizotinib + Alisertib","HER2+",-0.306570960777639
"1534","Crizotinib + Alpelisib","HER2+",-0.197740196977954
"1535","Crizotinib + Axitinib","HER2+",-0.407918304665908
"1536","Crizotinib + AZD6482","HER2+",-0.21626787500171
"1537","Crizotinib + AZD7762","HER2+",-0.119657028850581
"1538","Crizotinib + AZD8055","HER2+",-0.259889955299258
"1539","Crizotinib + BI-2536","HER2+",-0.239433590286835
"1540","Crizotinib + Bortezomib","HER2+",-0.259451682699305
"1541","Crizotinib + Camptothecin","HER2+",0.0643784767513917
"1542","Crizotinib + Cisplatin","HER2+",0.0699896838241604
"1543","Crizotinib + Dabrafenib","HER2+",-0.0548564432623155
"1544","Crizotinib + Docetaxel","HER2+",-0.699604379761788
"1545","Crizotinib + Doramapimod","HER2+",-0.00511893596092796
"1546","Crizotinib + Entinostat","HER2+",-0.0750209300656413
"1547","Crizotinib + Gemcitabine","HER2+",-0.0674135504334593
"1548","Crizotinib + GSK269962A","HER2+",-0.250518926408041
"1549","Crizotinib + JQ1","HER2+",-0.299955235037734
"1550","Crizotinib + KU-55933","HER2+",-0.125424573407724
"1551","Crizotinib + Lapatinib","HER2+",-0.198848582465949
"1552","Crizotinib + Linsitinib","HER2+",-0.0223147109360593
"1553","Crizotinib + Luminespib","HER2+",-0.105032565648694
"1554","Crizotinib + MK-1775","HER2+",-0.295007783432316
"1555","Crizotinib + MK-2206","HER2+",-0.467525345716078
"1556","Crizotinib + Navitoclax","HER2+",-0.0108227128635562
"1557","Crizotinib + Nilotinib","HER2+",-0.27628768000655
"1558","Crizotinib + NU7441","HER2+",0.0714510853561975
"1559","Crizotinib + Nutlin-3a (-)","HER2+",-0.095774436413936
"1560","Crizotinib + Olaparib","HER2+",-0.114714965923079
"1561","Crizotinib + OSI-027","HER2+",-0.118315392543299
"1562","Crizotinib + Paclitaxel","HER2+",-0.538746399334408
"1563","Crizotinib + Palbociclib","HER2+",0.0901517408201209
"1564","Crizotinib + PD173074","HER2+",-0.119248564521209
"1565","Crizotinib + PF-4708671","HER2+",-0.17644530483064
"1566","Crizotinib + Pictilisib","HER2+",-0.344661039033022
"1567","Crizotinib + Ribociclib","HER2+",-0.276510740600825
"1568","Crizotinib + RO-3306","HER2+",-0.332320331768243
"1569","Crizotinib + Sapitinib","HER2+",0.106075308952374
"1570","Crizotinib + SB216763","HER2+",-0.0600630853074175
"1571","Crizotinib + SCH772984","HER2+",0.0321995984204224
"1572","Crizotinib + Sorafenib","HER2+",-0.388433118360326
"1573","Crizotinib + Taselisib","HER2+",-0.322360300847568
"1574","Crizotinib + Temozolomide","HER2+",-0.0327355213158375
"1575","Crizotinib + Tozasertib","HER2+",-0.114000086968726
"1576","Crizotinib + Trametinib","HER2+",-0.06099833085348
"1577","Crizotinib + Uprosertib","HER2+",-0.255396057395986
"1578","Crizotinib + Venetoclax","HER2+",-0.0728088565067834
"1579","Crizotinib + Vorinostat","HER2+",-0.0625687474713438
"1580","Crizotinib + Wee1 Inhibitor","HER2+",-0.269704970914101
"1581","Crizotinib + ZM447439","HER2+",-0.237151374395582
"1582","Docetaxel + 5-Fluorouracil","HER2+",0.0247074790264819
"1583","Docetaxel + Afatinib","HER2+",-0.0385039215846507
"1584","Docetaxel + Alisertib","HER2+",-0.212667557317999
"1585","Docetaxel + Alpelisib","HER2+",0.0477173524202486
"1586","Docetaxel + Axitinib","HER2+",-0.244500729481208
"1587","Docetaxel + AZD6482","HER2+",0.0866288282752931
"1588","Docetaxel + AZD7762","HER2+",-0.0621503663716156
"1589","Docetaxel + AZD8055","HER2+",-0.322134362715546
"1590","Docetaxel + BI-2536","HER2+",-0.23651959004992
"1591","Docetaxel + Bortezomib","HER2+",-0.341619293359922
"1592","Docetaxel + Camptothecin","HER2+",0.157138827402866
"1593","Docetaxel + Cisplatin","HER2+",0.097562867651348
"1594","Docetaxel + Crizotinib","HER2+",-0.178198680195938
"1595","Docetaxel + Dabrafenib","HER2+",-0.0544044635680487
"1596","Docetaxel + Doramapimod","HER2+",0.0883200955744601
"1597","Docetaxel + Entinostat","HER2+",-0.0308436738608762
"1598","Docetaxel + Gemcitabine","HER2+",-0.0363400889055115
"1599","Docetaxel + GSK269962A","HER2+",-0.111434742663128
"1600","Docetaxel + JQ1","HER2+",0.00144190858709877
"1601","Docetaxel + KU-55933","HER2+",-0.129807245342601
"1602","Docetaxel + Lapatinib","HER2+",-0.102685194228148
"1603","Docetaxel + Linsitinib","HER2+",0.0895392316562902
"1604","Docetaxel + Luminespib","HER2+",-0.181613366590054
"1605","Docetaxel + MK-1775","HER2+",-0.232950492987417
"1606","Docetaxel + MK-2206","HER2+",-0.124933048300713
"1607","Docetaxel + Navitoclax","HER2+",0.0552311459914033
"1608","Docetaxel + Nilotinib","HER2+",-0.382196594244389
"1609","Docetaxel + NU7441","HER2+",0.00766189140701938
"1610","Docetaxel + Nutlin-3a (-)","HER2+",-0.0104518854554286
"1611","Docetaxel + Olaparib","HER2+",-0.157653206798827
"1612","Docetaxel + OSI-027","HER2+",-0.16691829802509
"1613","Docetaxel + Paclitaxel","HER2+",-0.275430102678447
"1614","Docetaxel + Palbociclib","HER2+",0.0404219838404218
"1615","Docetaxel + PD173074","HER2+",-0.203927877333439
"1616","Docetaxel + PF-4708671","HER2+",-0.229534443386755
"1617","Docetaxel + Pictilisib","HER2+",-0.0855453742794742
"1618","Docetaxel + Ribociclib","HER2+",-0.11463013211431
"1619","Docetaxel + RO-3306","HER2+",-0.0606024792767295
"1620","Docetaxel + Sapitinib","HER2+",-0.156978546134424
"1621","Docetaxel + SB216763","HER2+",0.0472882211049735
"1622","Docetaxel + SCH772984","HER2+",0.106356323585607
"1623","Docetaxel + Sorafenib","HER2+",-0.00756381448438267
"1624","Docetaxel + Taselisib","HER2+",-0.111015095951933
"1625","Docetaxel + Temozolomide","HER2+",-0.0150703978500784
"1626","Docetaxel + Tozasertib","HER2+",-0.0742952247280363
"1627","Docetaxel + Trametinib","HER2+",-0.0623680451461575
"1628","Docetaxel + Uprosertib","HER2+",0.0130211481524268
"1629","Docetaxel + Venetoclax","HER2+",-0.0226421702415204
"1630","Docetaxel + Vorinostat","HER2+",-0.121974834678451
"1631","Docetaxel + Wee1 Inhibitor","HER2+",-0.0623839908956113
"1632","Docetaxel + ZM447439","HER2+",-0.101559943102627
"1633","Gemcitabine + 5-Fluorouracil","HER2+",-0.00982783518139676
"1634","Gemcitabine + Afatinib","HER2+",-0.272226720900651
"1635","Gemcitabine + Alisertib","HER2+",-0.207886844617145
"1636","Gemcitabine + Alpelisib","HER2+",-0.158127402727069
"1637","Gemcitabine + Axitinib","HER2+",-0.264344553589849
"1638","Gemcitabine + AZD6482","HER2+",-0.0527295746683671
"1639","Gemcitabine + AZD7762","HER2+",0.387653782818428
"1640","Gemcitabine + AZD8055","HER2+",-0.540340750318468
"1641","Gemcitabine + BI-2536","HER2+",-0.135453560472583
"1642","Gemcitabine + Bortezomib","HER2+",-0.358123015897135
"1643","Gemcitabine + Camptothecin","HER2+",0.165168676366525
"1644","Gemcitabine + Cisplatin","HER2+",0.163527410705681
"1645","Gemcitabine + Crizotinib","HER2+",-0.155365375992595
"1646","Gemcitabine + Dabrafenib","HER2+",-0.151596239938384
"1647","Gemcitabine + Docetaxel","HER2+",-0.713024307004234
"1648","Gemcitabine + Doramapimod","HER2+",0.0689994846483605
"1649","Gemcitabine + Entinostat","HER2+",-0.239664934897459
"1650","Gemcitabine + GSK269962A","HER2+",-0.299282473654292
"1651","Gemcitabine + JQ1","HER2+",0.056728046223931
"1652","Gemcitabine + KU-55933","HER2+",-0.160503932424405
"1653","Gemcitabine + Lapatinib","HER2+",-0.13786586724572
"1654","Gemcitabine + Linsitinib","HER2+",-0.0603360143534002
"1655","Gemcitabine + Luminespib","HER2+",-0.311481591766449
"1656","Gemcitabine + MK-1775","HER2+",-0.30904728583572
"1657","Gemcitabine + MK-2206","HER2+",-0.171210467633335
"1658","Gemcitabine + Navitoclax","HER2+",0.00710257350793005
"1659","Gemcitabine + Nilotinib","HER2+",-0.74253357074482
"1660","Gemcitabine + NU7441","HER2+",-0.0805868130037989
"1661","Gemcitabine + Nutlin-3a (-)","HER2+",-0.0468582428974646
"1662","Gemcitabine + Olaparib","HER2+",-0.193226316692579
"1663","Gemcitabine + OSI-027","HER2+",-0.349657752326718
"1664","Gemcitabine + Paclitaxel","HER2+",-1
"1665","Gemcitabine + Palbociclib","HER2+",0.0314827196495262
"1666","Gemcitabine + PD173074","HER2+",-0.252689337360541
"1667","Gemcitabine + PF-4708671","HER2+",-0.411940024258509
"1668","Gemcitabine + Pictilisib","HER2+",-0.138172071213857
"1669","Gemcitabine + Ribociclib","HER2+",-0.0865655695731159
"1670","Gemcitabine + RO-3306","HER2+",-0.0976641598385474
"1671","Gemcitabine + Sapitinib","HER2+",-0.289943287703856
"1672","Gemcitabine + SB216763","HER2+",-0.008310882303199
"1673","Gemcitabine + SCH772984","HER2+",-0.0706696215455131
"1674","Gemcitabine + Sorafenib","HER2+",-0.134565173833415
"1675","Gemcitabine + Taselisib","HER2+",-0.148505521788618
"1676","Gemcitabine + Temozolomide","HER2+",-0.0136067512051622
"1677","Gemcitabine + Tozasertib","HER2+",0.0736931891933912
"1678","Gemcitabine + Trametinib","HER2+",-0.0201976145809553
"1679","Gemcitabine + Uprosertib","HER2+",-0.120720859648904
"1680","Gemcitabine + Venetoclax","HER2+",-0.115073628893026
"1681","Gemcitabine + Vorinostat","HER2+",-0.353079857389334
"1682","Gemcitabine + Wee1 Inhibitor","HER2+",-0.146182704173209
"1683","Gemcitabine + ZM447439","HER2+",-0.0133805876994038
"1684","Lapatinib + 5-Fluorouracil","HER2+",0.102260643043966
"1685","Lapatinib + Afatinib","HER2+",-0.47075567306057
"1686","Lapatinib + Alisertib","HER2+",0.31611990741565
"1687","Lapatinib + Alpelisib","HER2+",-0.00148188975659069
"1688","Lapatinib + Axitinib","HER2+",-0.12893021948162
"1689","Lapatinib + AZD6482","HER2+",0.148893658593544
"1690","Lapatinib + AZD7762","HER2+",0.0340997761859704
"1691","Lapatinib + AZD8055","HER2+",-0.0242503685332474
"1692","Lapatinib + BI-2536","HER2+",0.486980543041699
"1693","Lapatinib + Bortezomib","HER2+",-0.240969932994736
"1694","Lapatinib + Camptothecin","HER2+",0.229584667912859
"1695","Lapatinib + Cisplatin","HER2+",0.123946112809679
"1696","Lapatinib + Crizotinib","HER2+",0.379532171909163
"1697","Lapatinib + Dabrafenib","HER2+",0.00564247735611743
"1698","Lapatinib + Docetaxel","HER2+",-0.188535004560523
"1699","Lapatinib + Doramapimod","HER2+",0.0907043729748002
"1700","Lapatinib + Entinostat","HER2+",0.21020723984318
"1701","Lapatinib + Gemcitabine","HER2+",-0.00261251848205339
"1702","Lapatinib + GSK269962A","HER2+",-0.284314888426488
"1703","Lapatinib + JQ1","HER2+",0.277855718736389
"1704","Lapatinib + KU-55933","HER2+",0.0380566992347514
"1705","Lapatinib + Linsitinib","HER2+",0.242628516090381
"1706","Lapatinib + Luminespib","HER2+",-0.241126729557103
"1707","Lapatinib + MK-1775","HER2+",-0.244728641102214
"1708","Lapatinib + MK-2206","HER2+",-0.158097511643512
"1709","Lapatinib + Navitoclax","HER2+",0.474367394687673
"1710","Lapatinib + Nilotinib","HER2+",0.226065144651046
"1711","Lapatinib + NU7441","HER2+",0.593172003280778
"1712","Lapatinib + Nutlin-3a (-)","HER2+",0.0532374739340031
"1713","Lapatinib + Olaparib","HER2+",-0.0113334469503411
"1714","Lapatinib + OSI-027","HER2+",-0.0411480368882174
"1715","Lapatinib + Paclitaxel","HER2+",-0.140797598756295
"1716","Lapatinib + Palbociclib","HER2+",0.164910265110168
"1717","Lapatinib + PD173074","HER2+",0.165856842692186
"1718","Lapatinib + PF-4708671","HER2+",-0.0297820019295286
"1719","Lapatinib + Pictilisib","HER2+",-0.122166178425906
"1720","Lapatinib + Ribociclib","HER2+",-0.0100341942843775
"1721","Lapatinib + RO-3306","HER2+",0.0425087061051114
"1722","Lapatinib + Sapitinib","HER2+",-0.30442067556775
"1723","Lapatinib + SB216763","HER2+",0.000324236650444886
"1724","Lapatinib + SCH772984","HER2+",0.152035996223899
"1725","Lapatinib + Sorafenib","HER2+",-0.153798639099213
"1726","Lapatinib + Taselisib","HER2+",-0.254777637971436
"1727","Lapatinib + Temozolomide","HER2+",0.0881351707802416
"1728","Lapatinib + Tozasertib","HER2+",0.235204178674715
"1729","Lapatinib + Trametinib","HER2+",0.0187068948274921
"1730","Lapatinib + Uprosertib","HER2+",-0.0913270603072507
"1731","Lapatinib + Venetoclax","HER2+",0.10819181712838
"1732","Lapatinib + Vorinostat","HER2+",0.261308052988116
"1733","Lapatinib + Wee1 Inhibitor","HER2+",-0.175085143500375
"1734","Lapatinib + ZM447439","HER2+",0.539513989429066
"1735","Linsitinib + 5-Fluorouracil","HER2+",0.105371378555583
"1736","Linsitinib + Afatinib","HER2+",0.0437195830119089
"1737","Linsitinib + Alisertib","HER2+",0.340850962644344
"1738","Linsitinib + Alpelisib","HER2+",-0.115976286059368
"1739","Linsitinib + Axitinib","HER2+",0.254197903380924
"1740","Linsitinib + AZD6482","HER2+",0.0172670906146129
"1741","Linsitinib + AZD7762","HER2+",-0.0521047865666848
"1742","Linsitinib + AZD8055","HER2+",-0.109308658284074
"1743","Linsitinib + BI-2536","HER2+",0.275097106194698
"1744","Linsitinib + Bortezomib","HER2+",-0.14544940368159
"1745","Linsitinib + Camptothecin","HER2+",0.229679694647189
"1746","Linsitinib + Cisplatin","HER2+",0.23752121419134
"1747","Linsitinib + Crizotinib","HER2+",0.273520392920485
"1748","Linsitinib + Dabrafenib","HER2+",0.00190245436241938
"1749","Linsitinib + Docetaxel","HER2+",-0.21660911570932
"1750","Linsitinib + Doramapimod","HER2+",0.104106669777375
"1751","Linsitinib + Entinostat","HER2+",-0.239816341324784
"1752","Linsitinib + Gemcitabine","HER2+",0.0201513272941674
"1753","Linsitinib + GSK269962A","HER2+",0.0204159070937588
"1754","Linsitinib + JQ1","HER2+",0.153241362960618
"1755","Linsitinib + KU-55933","HER2+",-0.0186319679021955
"1756","Linsitinib + Lapatinib","HER2+",-0.050205644855796
"1757","Linsitinib + Luminespib","HER2+",-0.129460908041701
"1758","Linsitinib + MK-1775","HER2+",0.0955770143708557
"1759","Linsitinib + MK-2206","HER2+",-0.203883943389807
"1760","Linsitinib + Navitoclax","HER2+",0.171347172283612
"1761","Linsitinib + Nilotinib","HER2+",0.0259444311606071
"1762","Linsitinib + NU7441","HER2+",0.420940526495829
"1763","Linsitinib + Nutlin-3a (-)","HER2+",0.178033620622741
"1764","Linsitinib + Olaparib","HER2+",-0.0580487928788375
"1765","Linsitinib + OSI-027","HER2+",-0.124054031347155
"1766","Linsitinib + Paclitaxel","HER2+",-0.219704362378135
"1767","Linsitinib + Palbociclib","HER2+",0.106834972871293
"1768","Linsitinib + PD173074","HER2+",-0.0690110848514779
"1769","Linsitinib + PF-4708671","HER2+",0.0981414963529998
"1770","Linsitinib + Pictilisib","HER2+",-0.177075474569021
"1771","Linsitinib + Ribociclib","HER2+",0.044186476806588
"1772","Linsitinib + RO-3306","HER2+",0.132592740868204
"1773","Linsitinib + Sapitinib","HER2+",-0.118629634132219
"1774","Linsitinib + SB216763","HER2+",0.111444808650411
"1775","Linsitinib + SCH772984","HER2+",0.417919068210845
"1776","Linsitinib + Sorafenib","HER2+",0.307914793823943
"1777","Linsitinib + Taselisib","HER2+",-0.367668117915988
"1778","Linsitinib + Temozolomide","HER2+",0.0460675021779933
"1779","Linsitinib + Tozasertib","HER2+",0.29121301589468
"1780","Linsitinib + Trametinib","HER2+",-0.0264735462349152
"1781","Linsitinib + Uprosertib","HER2+",-0.0421645313537901
"1782","Linsitinib + Venetoclax","HER2+",-0.0210049398385669
"1783","Linsitinib + Vorinostat","HER2+",-0.17975276402869
"1784","Linsitinib + Wee1 Inhibitor","HER2+",0.0236910407168182
"1785","Linsitinib + ZM447439","HER2+",0.406821222268113
"1786","Luminespib + 5-Fluorouracil","HER2+",0.0489959214953849
"1787","Luminespib + Afatinib","HER2+",-0.27581547763811
"1788","Luminespib + Alisertib","HER2+",0.180891875407273
"1789","Luminespib + Alpelisib","HER2+",-0.0594635533406341
"1790","Luminespib + Axitinib","HER2+",-0.250001588237215
"1791","Luminespib + AZD6482","HER2+",-0.0178869145631418
"1792","Luminespib + AZD7762","HER2+",-0.0124003535396281
"1793","Luminespib + AZD8055","HER2+",-0.0552108218046905
"1794","Luminespib + BI-2536","HER2+",0.0570083278846713
"1795","Luminespib + Bortezomib","HER2+",-0.22376469745626
"1796","Luminespib + Camptothecin","HER2+",0.154566429421499
"1797","Luminespib + Cisplatin","HER2+",0.112559930221999
"1798","Luminespib + Crizotinib","HER2+",-0.0702797648407493
"1799","Luminespib + Dabrafenib","HER2+",-0.0569616998127638
